content,label
문과대 이과대가 캠퍼스가 다른거뿐임,0
성대 수원은 본교야 ㅂㅅ아 얼마나 공부를 안 했으면 모르냐,0
성대는 분교개념이 없음,0
지랄마 캠퍼스가 다르면 분교지,0
에효 븅신새끼 페미년마냥 '공부하세요' 이 지랄해야 되냐,1
컨셉이지?? 설마 진짜 모르고 하는 소리겟어,0
성대 이과는 수원아님?..,0
어그로에 낚이는 ㅂㅅ들많노 ㅋㅋ,0
분교 ㅇㅈㄹ 수원캠이 더 뛰어나다 시발아 병신새가,1
해피 그만 괴롭혀,0
내가 해줄게,0
수시로 념글 주작하는 즙독 49.175님이 하실 말씀은 아닌 거 같아요,0
바로 아이디 바까오노,0
주작안하는데 좆급식년아?ㅋ,1
ㅋㅋㅋㅋㅋㅋㅋㅋ 얼탱이가없네,0
존나잘만들었네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
퀄보소;,0
한시간 동안 만들었노,0
퀄 돌앗네 이야;;;,0
9모를 앞둔 박진혁 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
인하대는 어쩔수없이 탈출해야지 ㅋㅋㅋㅋ,0
그저....^부실대학^,0
ㅉㅈ,0
인사좀,0
걍 이새끼들은 춤을잘춤 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
씨발 이건 ㅈㄴ꼴리는대?,1
이새끼들은 걍 꼴림,0
아니 존나잘만들엇네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
아 씨발 칼군무네 ㅋㅋ,1
예상하고 들어와서 정색하려 했는데 씹 미치겠노 ㅋㅋㅋㅋ,0
얘네는 그냥 골반을 잘튕김,0
이새끼들은 춤을 잘춤,0
룰러가 제일 잘추는데?,0
씨발 먹던거 뿜었노,1
요즘 젠지 폼좋노 꿀잼이네,0
언론 탄압 멈춰!,0
젠로투 커버 ㅅㅌㅊ,0
출렁의 라스칼 ㅗㅜㅑ,0
이새끼들은 농염함,0
시발 ㅋㅋㅋㅋㅋ존나 현웃터졌다 노잼지가 웃기는날도 오네,1
젠첩들은 이밈 좋아함??,0
몇년만에 밈 생긴건데 봐줘라 슼갈년들아,1
시발 젠첩들 밈 생겼다고 존나 신났네;,1
얼마전만해도 젠첩이 싫어한다면서 미친즙갈새끼들 ㅋㅋㅋㅋ,1
난 재밌네,0
있지도 않은 젠첩 슼갈끼리 싸우고있네ㅋㅋ,0
젠마갤 가보셈 잘 쓰고있던데,0
이새끼들은 허리 놀림부터 남다름,0
2년무관 = ZERO TWO(years) ㅋㅋㅋㅋ,0
제로투가 2년무관을 뜻하는거였노 ㄷㄷㄷ,0
젠첩 씨발련들 몇년만에 밈 생겼다고 존나 신났네,1
혼자 뭐하냐?,0
안쓰럽다,0
안쓰럽노,0
진짜 안쓰럽다 닌,0
그럼 쵸비는 도대체 뭐고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 제로무 ㅋㅋㅋㅋㅋㅋ,0
오늘은 여기까지만 하자,0
시발 롤드컵시작하면 젠지 경기나올떄마다 이거 뇌절 볼생각에 벌써 좆같노,1
개꼴려,0
이개끼들은 그냥 허리를 잘돌림,0
여성 호르몬 만땅이노,0
왤케 합성 잘했노 ㅋㅋㅋㅋㅋㅋ,0
ㅋㅋㅋㅋㅋ 개추,0
투신 ㅇㄷ,0
"슬슬 제목 대충 봐도 ""걍 이새끼들임ㅋㅋ"" 나올거 예상된다ㅋㅋ",0
진혁게이 수능 다가오니까 폼 슬슬 올라오노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
개잘추네 씹 ㅋㅋㅋㅋ,0
유잼지ㅋㅋㅋㅋ,0
이게 제일웃기네,0
혼자 못웃는 근,0
디씨말투를 썼는데.. 왜 근소리를 듣는거지..?,0
젠지갤애들도 웃더라 같이 웃어보자 포항항,0
젠지 간만에 개꿀잼 밈 생겼노 ㅋㅋ,0
합필갤이 되어버렸노 ㅋㅋㅋ,0
걍 이새끼들은 리듬감이 뛰어남,0
이새끼 한동안 안보인다 했다니 몰래 이거 만드느라 바뻣노 ㅋㅋ,0
이새끼들은 그냥 춤을 잘 춤 ㅋㅋㅋㅋㅋㅋ,0
팀합 이거의 절반만 맞췄어도 이미 롤드컵 들었겠다ㅋㅋㅋ,0
이럴 줄 알았노,0
야이 씹ㅋㅋㅋㅋㅋㅋ,0
좀 지겨워졌었는데 이건 재밌네 ㅋㅋㅋ,0
9모진혁 ㅋㅋ,0
걍 이새끼들은 춤을 잘춤 ㅋㅋㅋ,0
1년중 가장 고점 9모의 진혁 ㅋㅋㅋㅋㅋㅋㅋ,0
얘네는 걍 춤을 잘춤,0
젠지 재밌어진다?,0
이새끼들은 틀에넣고 찍어냈냐?ㅋㅋㅋㅋㅋㅋ왜케 얼굴이 다 똑같아지냐 머리스탈이랑,0
이 새끼들은 걍 춤을 잘춤,0
제목도 이새끼들임 ㅋㅋㅋㅋㅋㅋㅋ,0
너무 내용이 예상돼서 아쉽,0
진혁이 어허,0
이건 퀄이지려서 개추,0
꿀잼지는 개추지 ㅋㅋㅋㅋ,0
얘네는 걍 폼이 오짐,0
뇌절해서 좆같았는데 웃겼네ㅋㅋㅋ,1
걍 이새끼들은 색기가 넘침 ㅇㅇ,0
수능이 다가온 박진혁 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
대 진 혁,0
해체될때 쯤 되니까 꿀잼이네,0
솔직히 1부가 진짜꿀잼 ㅇㅇ,0
진혁씨 바로밑에 님이 어그로 끌어서 제 글 조회수 낮잖아요,0
ㅇㅇ ㅋㅋㅋ개좃슼갈들 ㅋㅋㅋㅋ 돈걸라면 못걸죠?ㅋㅋㅋㅋㅋ,1
토토충임? 니 인생을 살아 병신련아,1
ㅇㅇ아닌유동수준 ㅋㅋ,0
와 인생씹창새끼 힘죠!,1
부들거리는 병신엠생 어서오고,1
라고 힘조견이 애미뒤져서 웅앵웅하盧,2
근데 배당이 어떻게 3배가 나오냐 ㅋㅋ,0
야 18msi때 rng배당 4가 넘음 뱡신아 ㅋㅋㅋ,0
"솔직히 난 좀 불안한데. 역대 악역, 역대 스파이더맨 다 등장시키면서 90~120분 안에 몰아 넣는다고? 이것도 저것도 안 될 것 같은데",0
크아아악,0
"데뷔하고 4강 갔는데 다데한테 참교육 당함, 그리고 그 다음 섬머에서 우승",0
롤드컵도 그해에 먹은거?,0
다데가 아니라 마타한태 존재감 지워졌는데 나대노 병신이 ㅋㅋ,1
데뷔시즌 ㄴ  데뷔년도 ㅇ,0
스프링은 못먹,0
데뷔하고 3위 그담시즌 lck우승 그리고 롤드컵우승,0
데뷔하고 스프링 3위 / 섬머 우승 / 롤드컵 우승,0
방송켜,0
즙은뭔데 ㅋㅋㅋㅋ,0
아리아데스요는 ㄹㅇ ㅋㅋㅋ 라임 존나 찰 짐,0
소리에게돈,0
하세기,0
뇌 꺼내드릴게요,0
어묵우동... 고춧가루 풀어서... 국물이 캬,0
세릴다 ㄱㄱ,0
사겨,0
질문하면 바로바로 대답해주던데?? 다알바자나,0
18슼은 페이커빼고 사람이없었다,0
4시병신아,1
음향 장비 점검으로 8시에 시작할듯,0
lpl 경기는 엥간하면 6시에 시작한다고 생각하센,0
담원도 5꽉 갔지 걔네,0
메이저리그 최초 플레이인 탈락,0
전혀 걍 개쳐못함,0
좆장애인팀임,1
작년이 웃음벨이었지,0
5꽉까지 가서 플인광탈,0
제일 잘하지 라인전이 오히려 좀 불안하고,0
국제전 통할지는 증명된게 없어서 롤드컵을 들어올릴 그릇인지는 모름 그대로 나름 강한편이긴 함,0
스크림은 누구 피셜임?,0
슼갈 뇌피셜,0
누가그럼,0
ㅋㅋㅋㅋㅋㄱㄱㅆㅇㅈ,0
자꾸 이걸왜쳐믿는거임?,0
슼갈: 스크림에서 쳐발랐대ㅎㅎ 섴희: 저희가 언더독의 입장..,0
유입인가 보지 페이커 평생 인터뷰 이렇게 해왔는데,0
근데 페이커 평소에는 걍 열심히 하겠다 이정도로 갈음하는데 계속 우승언급하는거보면 확실히 자신감은 있는듯,0
뭔 걍 열심히 하겠다 이정도로 함? 항상 자신감 넘치게 인터뷰 했구만.,0
작년에 클로저한테 밀렸을때랑 올 폼에 돌림판으로 자신감 떨어졌을때 빼곤 항상 저정도로 인터뷰 했음. 유입인가?,0
올 시즌 내내 우승언급 한번도 안했다 그냥 열심히 하겠다 이렇게만 말했지,0
그니까 양대인 김정수 있을때 그런거고,0
슼갈보고 기대도 하지말라는 힘죠견말에 반박댓글 남겼더니 개소리나 쳐하네 약시 힘죠!,1
뭐래노 ㅋㅋ 슼갈들 뇌피셜로 스크림 개팼다는 개소리에 한말인데 ㅋㅋ,0
기대 하지 말란말 한적 없는데?,0
정글 던져도 이길려면 한라인이 한 10킬쯤 먹고 괴물 되던가 전라인이 라인 주도권 잡고 간간히 갱승도 해줘야함,0
변신 wr로 r범위 늦게표시되게 만듬,0
고리 욕하지마라,0
삼일한 ㄱ,1
니애미한테하셈,1
아들한테 삼일한 당하면 혈압 오름,0
모든음식에 버터발라버려,0
효과있어??,0
ㄴㄴ 개소리임,0
앰생짓만 골라서 하면 혈압 오르심,1
Lpl플옵팀들 있으니 걔네랑 하것지,0
걔넨 대회버젼이 달라서 안함 차라리 선발전가는새끼들이랑 하지,0
플업기간에 했겠지 뱡신련아,1
심각함,0
30먹고 장난으로 패드립을 하냐,0
초딩들이 똥오줌 보고 킥킥대는거랑 비슷한 심리임,0
응 골라봐 씨벌련들아지 뭔,1
골라봐 좆밥들아 가 아니라?,1
이것도 맞긴해ㅋㅋ,0
가슴이 시킴,0
이번 유럽팀 ㅅㅌㅊ인데,0
ㅋㄱ,0
현지인탑은 캐리력 없는데,0
아브실골 현지인은 미드고 뭐고 다 5티어니까,0
플까지,0
플 2정도 되면 다이아 싹있는애들은 캐리력 있는애들 꽤 있다,0
망나니 = 갱가는거 자체가 손해인 라인,0
그 라인은 그냥 용와드로 박아놓은 라인 그 이상 그 이하도 아님,0
솔직히 챌게임은 도구가 2~3옵션 된다고 봄 그마아래는 걍 5옵션 혜지맞음 ㅇㅇ,0
그마 첼은 원챔러 제외 다 1티어임,0
거기는 어느라인이든 캐리하면 그판 1옵션인거라서.,0
라고 좜지 빨던 애미뒤진년?,2
힘죠!,0
좆병신같긴 함 ㅋㅋㅋㅋㅋ,1
온클하는데 뭔 배움의기회,0
9월부터는 전면등교 ㅠ,0
ㅅㅂ,0
뱡신,1
니미애반갈,2
급식새끼였노,1
ㅇㅇ??,0
퇴물된지 오조오억년,0
기발들어보셈,0
원래팀원고혈빨아먹는챔이재밋습니다,0
다전제 차이 크지,0
ㅋㅋㅋ ㄹㅇ 감독피셜로 17:3이였나 개처발렸는데 정작까보니까 초반다이브하나도 대처못하고 3:1,0
뇌장착하기 전인데 무력은 존나세서 서로 무지성으로 꼬라박는 스크림에서 강할수밖에 없음,0
이건 근데 그냥 폼떨어진 거임. 플레인부터 하면서 롤드컵 같은 대회 첨 출전이기도 하고 초반에 오버페이스 한거지.,0
인터뷰에서 8강 할때쯤엔 북미팀한테도 스크림 졌다 그랬음.,0
나도 그럼 걔네 앞에있으면 일단 시야가려서 존나 무서움,0
목두꺼워지는거 씨발ㅋㅋㅋㅋㅋㅋ,1
시발 존나 부담스러워,1
담원은 반대가아닌데,0
"근데 20담원은 스크림도 개압도적으로 쳐발랏고, 실제로 결승 우승까지함. 항상 적용되는건아님",0
인터페이스,0
싶으면 강간이 아님,0
니 면상보고 토할듯,0
그럼 갑자기 탈레반 다 사라져서 비행기타고 탈출하다가 두부터진 사람들은 병신되겠노,1
4갠데 게이야,0
그래서 결승 갔노,0
지가 글쓰고 지가 뭔글을 쓰는지도 모름,0
이새끼 찔려서 부들부들~~,0
숫자나 좀 바꿔 병신새끼야 대가리 모자른티내지좀 말자 힘죠,2
3개 ㅋㅋㅋㅋㅋㅋㅋ 숫자는 셀줄 알지?,0
숫자도 못새는게 페까 평균이다 ㅇㅇ 상대를말자,0
숫자도 못세노,0
글지워,0
글삭좀 제발,0
걍 그렇게판수박치기로 올려야 되느거임?,0
그럼다음시즌에복구되낭,0
라고 애미애비뒤진 반고닉 ㅎㅇ?,2
그래서 힘죠?,0
윗새끼들 반박은 못하는게 킬포ㅋㅋ,0
굳이 반박을? 무는 그냥 무인데,0
ㅋㅋㅋㄱㄱㅋㄱㄱ쿨찐납셨노ㅋㅋ 반박 할수가 없지ㅋㅋ ㅈㄴ맞말인데ㅋㅋㄱㄱ,0
걍 에초에 사주같은걸 처믿는 빈대갈 피싸개년들이 많은데 그럴려니해라 좀 ㅋㅋ,2
님 집가도됨?,0
ㄱㄱ 오셈,0
예상해서노잼,0
만나면 무조건 졌을거라고까지했음,0
19롤드컵때 담원이 스크림 지린다고 유럽에 ㅈㄴ 소문났는데 김정수가 SKT는 ㄹㅇ 이길각이 안보였다했을정도니,0
19때 슼이 fpx랑 4강했으면 이길걸? 그 해에 만나서 양학했잖아 리라였나,0
슼이 지투랑 상성이 이상하리만큼 안좋았음 그 해애,0
평소면 이길게임 굳히기 들어갈 게임도 므시때부터 지기시작하고 걍 완전 상성이었음,0
슼이 FPX만난건 20MSC말고 없음,0
애초에 15슼도 프나틱한태 처맞았다고 하고 16TSM도 괴물같은 스크림성적거두고도 조별딱 17롤드컵도 삼성이 skt한태 스크림개처맞았다고 했는데 막상 결승 대떡나고 스크림은 스크림일뿐이지 ㅋㅋ,0
히틀러 예토전생했노,0
제발 꼭 살해당하길,0
변태오타꾸 머래,0
별로임,0
쩔수업어 걍봐,0
사진이 좀 이상함,0
뭔가 섹시 그런 이미지가 아니라 조잡하고 보기 좀 그런,0
ㄹㅇ ㅠ,0
어차피 좆도 의미없는거잖아 걍 순위가 젤 중요하지,1
무관견들 8위하고 순수무력만으로 올스타 3위도르 역겨워서,0
모텔가서 롤챔스틀어놓으셈,0
같이보셈,0
옮기면되지 나도 일요일에만남,0
씨발 옮겨라 결승은 한번뿐임,1
ㅋㅋㅋㅋㅋ 나만 이런 비슷한 생각하는거 아니구나 나도 중요한 경기 있으면 존나 고민하고 약속 미루는데 어지간한 롤창인듯,0
패드립 나올뻔,0
변태오따꾸랑 안놈,0
제발품번,0
혼자봐야겠다.. 개꼴려,0
하 제발,0
칸리드 나가서 공중분해였으면 페이커는 좆도 쓸모없는 전력이었구나?,1
14년도 1부리그 롤드컵 우승팀이 분해된거랑 19년도 4부리그 자투리팀이 분해된거는 차이가 크지,0
ㅋㅋㅋㅋ 그 때 담원이 그리핀 skt 못 뚫어서 우승 못한던디,0
1부리그 우승팀이 분해된 15년은 빈집이라해도 안이상하지만 19년도 4부리그팀 몇개좀 분해됬다고 20년도 빈집논리는 이상하잖아?,0
심지어 분해가 뭐 완전 분해도 아님 ㅋㅋㅋ 탑정글 나간건데 15-16-17까지 슼은 계속 탑정글 바뀐것도 모르나 ㅋㅋㅋ,0
18 ig도 마찬가지 ㅋㅋ 전년도 롤컵 결승 두 팀 삼성 슼 멤버 분해 ㅋㅋ,0
14-월즈 우승팀 공중분해 19- msi 4강 월즈 4강따리 팀 공중분해,0
반지원정대에다가 쵸뎊이 모였었는데?,0
솜몽 뒤질래?,0
애착증<-애미뒤짐,1
전성기때도 존야 쓸데없이 날리는일 많았었음,0
"담원 벤픽 특징이 티어 정리 해놓고 벤 안하면 티어 젤 높은 거 가져오는데 라이즈 벤이 많이 안되기 때문에 오리아나보다 티어가 높은 라이즈를 가져오는 거임. 담원 벤픽으로 보면 지금 ad는 루시안 ap는 르블랑, 라이즈를 1티어로 놓고 있음.",0
씨맥이 나 그리핀 안오면 죽여팬다고 했다 ㅠㅠ,0
숙소같는데 빠따 들고잇어서 도망친거 아니냐,0
쇼메한테 오퍼넣었는데 이미 담원에 들어갔다했대,0
담원 병신아,1
병신 시드결정전,1
대가리 존나 나뿌노!!,0
2일후에하는건 결승전인데 뭔 개씹소리야 잼민아ㅋㅋㅋㅋㅋ,1
106.101 머가리 ㅈㄴ 나뿌노!!,0
슼까 평균 잘봣다 잼민잼민 ㅋㅋㅋ,0
대가리 나쁜건 슼갈 종특이구나!! 많이 화난 슼갈들 귀엽다!! 토요일날 더 화날 슼갈들 기대된다!!,0
물로켓 찌익,0
대가리가 뭐 가상세계를 만들고 그럼? 병원좀 가라,0
뭐라노 병신아 ㅋㅋㅋ 당연히 더 약한팀 고르는 거라고 쫄아서 튄게 아니라,1
걍 둘이 야이애나랑 카운터 존나 한듯 담원은 야이애나 농심때 쓰고 버리려고 농심 고르고,0
젠지 농심은 담원이 티원고를줄 알았다던디,0
낙태ㄷㄷ,0
안락사.,0
소환완료,0
임팩트는 넘었나,0
스맵이 한체탑이라는 머저리들도 있노,0
잘하고 꾸준했던 선수는 맞는데 너구리 큐베 더샤이 마린 칸 등등 스맵보다 훨씬 잘했던 선수들이 많았지,0
일단 듀크한테도 밀렸음,0
롤드컵때 대가리 그렇게깨지고도 듀크한테 밀렸다 ㅇㅈㄹ ㅋㅋㅋ,0
근데 생각보단 스멥한탠 대갈통 덜깨짐 큐베한태 제대로 깨졌지 ㅋㅋ,0
진지하게 듀크가 라인전 단계에서 밀린 건 맞는데 스플릿 미친듯이 돌면서 락스 어그로 다 끌어모으고 운영싸움으로 끌고가서 skt가 4강 이기는데 한축 담당했음. 블랭크는 피넛한테 졌는데 듀크는 스멥 이겼다.,0
위에 말대로 큐베>듀크는 ㅇㅈ,0
농심,0
약간 얼밤느낌이라,0
농심이 웃길듯,0
쇼쵸비페 봐야지,0
카나비가 갱킹형 정글을 못함,0
바이럴씨발련아,1
팩트)감전들면 상대원딜 삭제됨,0
안할듯,0
니 인생보단ㅇㅋㅋ,0
준호야,0
그게 누고,0
에욱,0
이새끼 문장 만드는 능력이 초등학교6학년 수준인듯,0
저 한줄 문장만 보고 학력을 어떻게 아노?,0
니가 소리내서 읽어봐 ㅋㅋㅋ 저게 문제 없다고 생각하는 능지가 대단하네,0
네 다음 빡대가리,0
글쓴놈 이제 초등학교 입학하는듯 ㅋㅋ,0
니 에미는 이제 유치원생 아니노?,11
본인얘기,0
응애응애,0
에휴ㅠ,0
둘다 패이커 상대로 패배 ㅋㅋ,0
에포트까지 롤드컵은 가면 그냥 범인은 G2지 이새끼들만 아니었어도 똑같이 4강 폼 박았어도 결승은 갔을듯 슼붕이 입장에서 담당일진 줘패버리고싶음,0
4강에서 즙이랑 좆포트가 쳐던진거지,1
이렇게 집착힐정도면 사랑임,0
저기구간 1000판넘게쳐박을정도면 이미 재능없는거임,0
없는걸 들고오라니까 욕부터 하지,0
잘하니까 결승갓지,0
상상속에선 잘했다고 씨발 이거임 걍,1
1더하기1이 2라는걸 증명하라하면 친절하게 정수론부터 강의해주냐? 니애미하고 가지,1
잘한장면을 굳이? 그냥 커리어 나열하면 끝인데,0
그게 섹스,1
여유로우니까 하겠지,0
복어를 먹는것과 같은 이유,0
솔직히 존나 이해안되긴함,0
하렘 ㄷ,0
민초루 엄서,0
6시 기기,0
ㅈㅅ 8시부터 댐,0
무지성 브론즈 숟가락대기중!,0
야 나 브1 아디 잇는데 ㄱㄱ?,0
ㄱㄱ? 8시?,0
정확히 8은 아니고 더 일찍올수도 잇고 좀 늦을수도 잇어,0
나 근데 마이크안되는데 ㄱㅊ?,0
웅 갠춘 나 오면 롤갤에 글 쓸게 아니면 디코 줘 아름#8802,0
응!,0
물로켓론 <- 이거 터짐..ㅇㅇ,0
ㅇㅇ 근데 우승 못함,0
내년에 다시 생김...,0
풀주전이면 가능,0
즙새기가 던진게 더 많으니까,0
즙이 던진 건 맞는데 34세트 다 이겨논거 던진게 칸임 ㅋㅋ,0
돌발행동으로 뭐못만들면 겜이힘들어서 한건데 터져버림 ㅠ,0
MSI는 맞는데 롤드컵은 좀,0
지랄좀 적당이해,0
이게 즙북공정? 인정할만한건 MSI하나다 븅신아 ㅋㅋ,1
개쳐발리니까 연연 못하는거겠지,0
그래서 정규 계속 1위..,0
ㅋ 저말 20 담원때 한말인디?? ㅋㅋㅋ 개쳐발리고 롤드컵 우승 LCK 우승 ㅋㅋ,0
그정도면 스크림에서 개쳐발릴만 하겠네 ㅋㅋ,0
이번에도 걱정된다 담원기아!,0
젠지도 스프링결승때 스크림 이겼다고 자신만만해 하다가 대떡당함ㅋㅋ,0
멤버도 갈렸고 맥뚜기들이 점령해서,0
drx갤에서 킹존팬들 배척했음,0
다가오는 느낌부터가 이질적이잖아 ㅋㅋ,0
DRX되고 킹존 레전드 비디디 모가지 잘랐는데 어캐 팬으로 있노 ㅋㅋㅋㅋ,0
팀팬이 어딧어 병신아,1
넛신때매봄,0
시청자 2만 예상,0
너한테는 안줌,0
뭔가 했더니 어그로노,0
17롤드컵 범인도 페이커라고 하는 곳이 롤갤임,0
휴 난아니네,0
ㄱㄷ,0
결승에는 안나오려나,0
못나오지ㅋㅋ,0
내년 주전보장 요구 제대로 하긴할듯 구마유시가 정규시즌 테디 플옵 이것도 좀 어이없긴 없음ㅋㅋ 엎은 밥상을 다시밥 다쳐놨는데 딴사람이 숟가락 얹는기분,0
3:0당하면... 얼추 프론트도 생각할듯,0
담원 브리온 14만 이게 현실임,0
70퍼 증발함,0
당장 담농전 시청자보다 젠슼전 시청자가 2배 이상 많았음 팬 2번쨰로 많은 담원의 플옵경기인데도,0
진지하게 맞음,0
최소 절반이지,0
난 즐겨먹음,0
입냄새나,0
앞머리 까봐야암,0
둘다 ㅎㅌㅊ,0
ㅇㅇ 딱 슈퍼스타,0
걍 즙전성기때는 즙 돌발행동하면 상대가 다 당해주는 물로켓 시절임,0
에햐 뱡신새끼야 느그 무관미드 존나 당해줘서 개쳐맞았잖음,1
똥 많이쌋음,0
옛날에는 돌발행동이 다 슈퍼플레이였지,0
확률이 높았던거임 그때도 라박할때 있었고,0
70프로 성공률에서 20프로 성공률로 떨어짐.,0
ㄹㅇ 하이리스크 하이리턴 요즘엔 피지컬이 떨어져서 손이 머리를 못따라가는듯,0
니야말로 경기는 보고 지랄하는거 맞지?,0
누가 안던졌으면 거기까지 갈일도 없었을텐데 ㅋㅋ,0
이새끼고 경기 안본거 티내네 정작 초중반 굴린거 다 페이커인데,0
ㅋㅋㅋ 3세트 마지막한타는 에포트가 병신같이했는데 왜 칸이 욕처먹노,1
경기 다시보고와라 쌍둥이에서 막을 수 있는데 칸이 대줘서 겜 진거임,0
이 븅신이야말로 경기안봤네 ㅋㅋ,1
칸이 대준게 아니라 이미 4:5구도 나온순간 겜진거야 븅신아 그리고 거기서 안끝났어도 SKT가 개불리했음,1
3세트 다시보고 와 병신아 레넥 카이사 풀피여서 충분히 막는건데 칸이 갑자기 급발진해서 경기 끝났구만,1
안끝났어도 그게임 이미 터져서 졌어 병신아 그리고 잘큰 자야 카밀이 자기집 억제기 앞에서 대놓고 저러고 있는데 안끝난다 ㅇㅈㄹ하네 이씨발년이 게임은 하냐?,1
애미뒤진 즙독년 즙북공정 좆지리게 하네 하긴 팬새끼들이 수년간 작업좀 쳐대긴했지,2
자야카밀이고 지랄이고 레넥 카이사가 풀피로 쌍둥이앞에서 있으명 그걸 어떻게 뚫어 저능아야  그리고 어처피 겜 블리함도르면 4세트 퍽즈 야스오 끊은상황에서 4코어 블라디로 한타 포지셔닝 존병신같이 잡아서 0킬하고 진건 병신아,1
한타포지셔닝은 서폿그라가스쫒다가 아무것도 못한 키아나가 더 폐급같이 못했는데 누굴탓하는거? ㅋㅋㅋ 블라디는 광역딜이라도 꽂고 신드라궁이라도 빨았다 병신아,1
애미 즙한태 섹스테이프라도 뜯겼음? ㅋㅋㅋ,2
이야 뭔 이야기를 꺼내도 즙이야기가 나오는거보니까 어지간히도 못했나보네 물로켓년 ㅋㅋㅋ,1
블라디로 0킬 신드라 궁 빨았다도르 ㅋㅋ 병신,1
인게임으로 반박못하니까 섹스테이프니뭐니 또 갸소리 시작했네 니수준이야 뻔하지,1
ㅋㅋㅋ 우리 주인님은 서폿그라가스 병신같이 쫒아가다가 딜하나도 못넣고 야스오궁처맞고 뒤졌데요~,1
반박을 못하는건 즙한태 애미팔아먹은 느그즙독이고요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2
페까는 패드립이 일상이네 대답할 가치도 없다,0
컨셉으로 그러는건진 모르겠는데 찐팬이면 이러지 않는게 느그 주인님을 위해서도 좋아 ㅋㅋ,0
살인갈새끼한태 들을말은 아니긴하지만 ^^;,0
니 말투만 봐도 평소 인생이 보이네 병신 ㅋㅋ,1
씨발 월즈4강 롤갤하는새끼 95%이상은 봤을텐데 즈그만 본척 씨발 이게 즙독수준인가 누군안본줄아노? ㅋㅋ,1
하긴 주인님 쉴드칠려고 뜬금없이 칸소환해서 두들겨패는 느그인생만할까 ㅋㅋ,0
롤갤하는새끼가 누구인생을 걱정해줘 느그인생이나 챙기지 버러지년 ㅋㅋ,1
지인생 씹창인건 알긴 아나보네 병신새끼 ㅋㅋㅋㅋ,1
즙 쉴드칠려고 칸까는새끼가 페까찾는게 씨발 웃음포인트네 ㅋㅋㅋ 이러니 대통령이 문재인이지 씨발,1
홍어찌릉내나는 새끼 ㅋㅋㅋ 이게 페독수준이지,2
씨발 선수까는새끼가 페이커까는새끼한태 엄근진하는거 왤케 웃기지 ㅋㅋㅋ,1
칸은 잘했는데 바텀이랑 미드가 못함,0
경기 다시보고오셈,0
니 병신같은 논리는 이글에 써진 댓글만 다 읽어도 반박된다고 븅신아,1
여경 라이즈 뻘플 라이즈 롤토체스 니코 쓰로잉 키아나,0
여경라이즈 뻘플라이즈로 게임이 진건 아닌데 칸 스로잉은 그대로 겜 끝남,0
니코 스로잉은 ㅇㅈ,0
롤토체스 니코랑 키아나 쓰로잉은 존나 컷는데 지랄하노 ㅋㅋㅋ 여경 라이즈도 결정적인 장면인데 ㅋㅋㅋ,0
걍 경기안보고 롤념글만 본 티좀 내지마라 니가 롤념글에 페이커 스로잉 모음집만 보니까 다른 팀원은 다 잘햤는데 페이커때문에 졌다 이지랄하지,0
에휴 그경기 다 풀로 쳐봤고 이딴 논란 일어날때마다 가끔씩 돌려보는데 그냥 그 시리즈 mvp가 즙이야 븅신아 ㅋㅋ,1
지랄하네 롤토체스 니코랑 3세트 칸 레넥스로잉이랑 동급이고 4세트 4코어 블라디로 한타 포지셔닝 씹창낸게 결정적 패인이지 뭔 키아나타령,0
제발 경기도 안보고 아는척좀 하지마 병신아,1
그리고 ㅅㅂ 좆포트도 못했고 즙은 그나마 르블랑할때는 괜찮았는데 나머지는 진짜 역겹도록 못함 사싱 8강부터 휴머노이드 그당시 듣보미드한테도 뭔가 미덥길래 불안했는데 아니나 다를까 4강에서 븅신짓만 하길래 존나 좆같았는데,1
4세트????? ㅅㅂ 그때 즙 그냥 폭사당하던거 기억삭제했노 ㅋㅋㅋㅋㅋ,0
저능아 새끼 경기 안본거 존나 티나네 어디서 티나는줄암? 난 디테일하게 인게임 짚어주면서 설명하는데 니는 계속 존나 두르뭉실하게 휴머노이드가 어떻고 롤토체스가 어쩌고 롤념글에서 1557번 반복제생된 내용만 도배하는거에서 경기 안본거 존나 티남,1
두루뭉실이라니 ㅅㅂ ㅋㅋ 그때 4강 4세트에서 키아나로 상대 블루쪽인가에서 쳐물리고 뒤지고 마지막 한타도 퍽즈였나? 어쨋든 쫓다가 야스오궁 쳐맞고 폭사하고 지랄났는데 그걸보고 블라디가 어쩌라고 ㅋㅋㅋ,0
