content,label,16000
지들이 저 꼬러지로 만들어놓고 내팽겨치는 국민의식수준ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,
등가교환 당했노 ㅋㅋㅋㅋ,0,
ㅅㅂ ㅋㅋㅋㅋ 진짜 어떻게 저게 가능하냐 ㅋㅋㅋㅋ 걍 미갈접고 전향해라,0,
M900 3주 압수,0,
줬다뺏기ㅋㅋㅋㅋㅋㅋㅋ,0,
저거 만든새끼랑 관련된 새끼들 전쟁 지역 리포트 한달간 시켜봐야됨  당장에 우리나라 성인권이 아프간이었음 지금 여성 인권 정부 귀속임,0,
참전군인 아니고 병영캠츠 갔다온 공익 ptsd겠지 ㅅㅂ,0,
참전 군인보다 성매매 피해자가 PTSD가 심하다는 건 어떤 새끼 생각인지 시발 어이가없노,1,
이런거 보면 ㄹㅇ 안쓰러워짐 누구는 전쟁나가서 죽이고 살리고 하는데 케어는 못해줄망정 전역하면 느그아들 돼버리니까,0,
사회적 계급이라는 것이 어째서 만들어 진건지 조금은 이해가 되는 시대다,0,
https://youtu.be/UrQBSTdpO4k  영상 찾음,0,
직접 보니 더 슬프노,0,
참전군인보다 성매매가 PTSD가 높다고? 이건 뭔 개소리야 성매매는 지들이 돈벌라고 다리벌린건데 그과정에서 폭행이 들어갈 건덕지가 있나 다리벌리고 돈받는다 존나 간단하고 리스크라고는 성병밖에 없지않나 범죄인거랑,1,
진짜 존나 불쌍하다,0,
PTSD온 사람들 보면 참 불쌍하더라,0,
이글 똑같이 씨발년들 커뮤에 올라간거 캡쳐된거 본 적 있는데 썅년들이 한다는 소리가 갓양남들 전쟁 다녀와서 PTSD겪는거 넘모 안타까움 ㅠㅠ 근데 소추한남들 1년반 캠프 갔다와서 징징거리는꼴 꼴보기 싫음 이지랄들 하더라,2,
성매매로 ptsd 느낀다 까지만 말하든가 굳이 ㅈ같은 말 뒤에 붙이는게  학교에 반에 한명씩있는 찐따 말투임,0,
성매매하고 나면 돈만 봐도 자궁 떨리나보지 미친련들,0,
아니 시발 성매매는 지가 쉽게돈벌고싶어서 불법으로  돈받고 몸 판건데 그걸 왜 불쌍하다하는거냐? 그냥 범죄자아냐냐 ㅋㅋㅋㅋ,0,
눈 앞에서 사람 터지는 걸 보는거랑 돈 받고 몸 판게 어떻게 비교가 됨?,0,
정신병도 가지가지네. 명품 사려고 몸파는 년을 위해 국가에 희생한 군인을 내리깔고 들어가네,0,
ptsd ㅇㅈㄹ ㅋㅋ 모르는사람이보면 성매매가 사람납치하고 성노예처럼 쓰는줄 알겠노,0,
실제로도 애미 거의싹다 뒤진 여가부발 인포그래픽이겟지,1,
성매매 피해자가 원치않은사람이 조직에잡혀가 강제로 매매당하는거 말하는거면몰겠는데 씨발 일하긴 좆같고 돈은 땡기니까 지가 원해서 창녀지꺼리하는것도 피해자라고 청하네 ㅋㅋ 애미뒤진통계,1,
걍 전쟁나면 쏴죽이는건 포병들이 북괴만막고 보병들이 창녀나 페미 여성부 죽이러가는게 맞다 ㅋㅋ,1,
잘 먹었습니다,0,
성능도 목소리도 일러도 모든게 완벽한 아이리나!!,0,
빵댕이 ㄷㄷ,0,
이미 신세 많이 졌는걸,0,
이게 원조다,0,
왤캐왤캐이쁨,0,
야씨 저게 바지냐 팬티냐,0,
저 빵댕이와 함께라면 서버종료까지 함께한다..,0,
나한테는 안 와서줘서 잘 부탁해도 소용없음 ㅆㅂ,0,
ㅋㅋㅋ 손떼니까 금방 또 발작하네,0,
찹찹찹찹찹찹찹ㅊ밫바,0,
배때지 위에 머리올리고 자고싶노,0,
그쵸,0,
짱커엽네ㅋㅋㅋ,0,
프니프니,0,
귀여워 ㅋㅋㅋㅋ,0,
저 생물은 원래 잘 때 가슴에 조개껍데기든 뭐든 두고 자는 습성이 있음 그게 없으니까 발작하는 것,0,
오 유익,0,
보노보노는 고증이 잘 된 거였데,0,
저정도 몸집이라면 홍합정도의 조개가 필요하려나,0,
존나 배에 머리 배고싶네,0,
물댕이 커엽누,0,
파닥거리지마,0,
닌겐상 프니프니 레후,0,
왤케 커엽냐 ㅋㅋㅋ,0,
배빵 마렵노,0,
존나 귀엽노,0,
썸넬보고 소대가리 짤라놓은거에 파리 들러붙은거인줄,0,
ㅅㅂ 너땜에 그렇게 보이잖아,0,
지랄났다 에붕이들!,0,
그런건 없다게이야ㅋㅋㅋㅋ,0,
배포의 기원은 메클에서 찾을 수 있어…,0,
배포겠냐고 ㅅㅂㅋㅋ,0,
절대!,0,
그게 돈이 되나요?,0,
모르트 꼴아박고 메테네 배포 거렷엇는데 존나 웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,
"맨위는 샘플 4,밑에건 첫번째가 젤 낫다",0,
평가 정말로 감사드립니다!,0,
미쳤노;,0,
W 아래로 들어간 삼각형을 오른쪽 w 획으로 넣고 빗금 넣어서 날개형상 형상 데포르메로 넣으면 더 이쁠 듯,0,
추가적으로 디자인을 하게 된다면 적극 반영하도록 하겠습니다!,0,
3번째가 간지네,0,
평가해 주셔서 정말로 감사드립니다!,0,
좋은데 ㄷㄷ,0,
각진것도 예쁘다,0,
뭔가 샤프하면서도 깔끔한 느낌을 주면 어떨까 해서 직각직각스럽게 만들어봤습니다!,0,
감히 첨언하자면 횡서로 쓴 로고의 R자는 ㅈ처럼 보여서 종서 버젼이 나은 것 같아,0,
소중한 의견은 언제나 감사할 따름이죠!!,0,
뭐임 왤케 뭐임,0,
아직 부족한 점이 많지만 좋게 봐주셔서 너무너무 감사드립니다!,0,
로고 이렇게 나왔으면 홍승 샀을건데ㅜㅜ,0,
그래도 신형 제품부턴 챈럼의 이쁜 로고가 적용되서 나온다니까요!,0,
와 ㅊㅊ,0,
와 진짜 이쁘다....,0,
좋게 봐주셔서 너무 감사합니다!,0,
로고디자인 하나만 해주셈~~~,0,
https://arca.live/b/airsoft2077/29962927 이곳에 오픈카톡 주소 한번만 남겨주신다면 바로 들어가겠습니다!,0,
이런 디자인 공부는 어케하냐 대단하네,0,
저의 경우는 유튜브의 강의 영상을 참고하여 조금씩 연습을 하고 있습니다. 국내 영상보단 영문으로 검색해서 찾아보는 중이죠,0,
질문있는데 화이트 헥스코드 f8f8f8 한 이유가 있음? FFFFFF는 출력할 때 문제생겨서 그럼? 몰라서 묻는거니까 오해 ㄴㄴ 그리고 강의영상 혹시 검색어같은거 알려줄 수 있음?,0,
특별한 이유는 없습니다! FFFFFF로 색상을 설정하면 개인적인 느낌이지만 어두운 색과 같이 놓았을때 혼자 붕 떠보이는 거 같아서 아주 미세하지만 살짝 톤 다운 되어있는 F8F8F8로 설정하였습니다! 그냥 저의 취향이라고 말씀드리고 싶어요!!,0,
ㅇㅋㅇㅋ ㄳㄳ 좋은 디자인으로 눈호강했음,0,
https://youtube.com/c/GraphicHunters10 로고 디자인의 경우 이 유튜버의 가이드를 기준으로 작업을 시작하고 있습니다!,0,
https://youtube.com/c/rollstory 국내 유튜버로는 이분의 영상을 많이 보고 있습니다!,0,
아 살짝 그레이구나 생 화이트가 아니네,0,
개인적 생각인데 밑에 여러개 단독으로 있는거 R 마지막획 끝단이 =>모양에 아니라 걍 \_\모양으로 끝나는게 이쁠것 같음,0,
추후 디자인 작업을 진행할 때 적극 반영하겠습니다!,0,
각진게 이쁘노 패치로 나와도 손색없을거 같다,0,
솔직히 레드윈의 허락만 받는다면 개인적으로도 생산해 보고 싶네요ㅠ,0,
나오면 삽니다,0,
와 싯팔 이게 뭐야 무쳤냐고,1,
아직 부족한데 좋게 봐주셔서 너무 감사합니다! 보람을 느낍니당ㅎㅎ,0,
1번처럼 빨간색 세모 들어간게 머꼴인데? 개추,0,
평가해주셔서 감사합니다!!,0,
따로 노는거봐,0,
이거 아프간이라며,0,
나라 망할만 했네. 전쟁중인 나라에서 저지랄을 하냐.,0,
아 이게 안 될 수도 있는 거구나...,0,
안되는게 아니라 할 생각이 없는거지. 영상보면 실실 쪼개면서 대놓고 장난치고있어,0,
동정심이 사라졌다.,0,
미국의 문제는 저런 병신들 데리고 뭔가 해보려고 했던거임,1,
유격할떄 존나게 더워서 정신 반쯤 나가면 저런애들 있긴 했음,0,
합체했는데 옐로와 핑크가 말을 안듣는다,0,
???: 변신을 하랬더니 병신을 만들어놨네,0,
일부러 지랄하는거야? 아니면 학습 능력자체가 없는거야?,0,
"한국 유딩 생각하면 됨. 한국에선 유딩, 초딩, 태권도 학원에서 단체로 신체 움직이는 연습을 하는데 저 나라에 그런게 있겠음? 걍 유딩 수준이라고 보면 됨",0,
좆같으니까 일부러 대충하고 훈련 퇴소 당한다음에 집에나 가려는 개수작같음.  그렇니까 예전에 탈레반 교전할떄 항복 같은거나 하고 뚝배기가 깨지지,1,
징병제에 길들여진 나라 사람만 할 생각이군,0,
쟤네 아프간이던가 이라크던가 정부군 상대로 미군 교관이 훈련시키는 영상일텐데 미국이 탈레반/후세인 정권 몰아내고 민주 신정부 구성해서 기존 민병 및 정부군을 정규군으로 편성시켰지만 저긴 기본적으로 미국에 대한 적대감이 높음. 애초 무슬림이잖아. 쉽게 말해 일제시대때 일본 교관이 조선 군대를 정규군화 해서 훈련시키는거랑 같은 이치라고 보면 됨. 당시 조선(=대한 제국)이 지들 포함 백성들에게 좋은거 해준거 하나없는대 일제는 인프라 건설하고 상/하수도 건설해줘서 살기좋게 해줬어도 적대감 가진거랑 비슷하지.,0,
좆본뽕은 정신병이네 진짜 ㅋㅋㅋㅋ 인프라는 죄다 일본인 거주구에 집중됐고 조선 백성은 생계비로 풀칠이나 시켰는데 좆본 수혜론을 들이미노,1,
조선 총독부 만들어지고 첫해 때 시행한게 수도 한양(=경성)의 상/하수도 건설이었음 대한제국시절 외국 선교사들의 한양 묘사한 내용 보면 밥먹을때 보면 토 쏠려 구역질할 정도임. 상/하수도가 없으니 분뇨가 지하수로 침범해서 우물물에서 역한 냄새와 짭조름한 맛이 날정도였다고 하고 여름에 홍수나면 한양 지역 전체의 재래식 변소의 분뇨들이 홍수에 섞여서 수인성 전염병이 창궐했고 겨울이면 여름에 홍수에 섞여 온동네 거리와 성벽 해자에 켜켜히 쌓여 방치되었던 말라붙은 분뇨들이 분뇨먼지가 되어 온 한양을 뒤덮어 역겨운 냄새가 났다고 기록되어 있음. 식민지근대화론을 떠나 조선총독부가 대한제국이 안햇던 상/하수도 인프라 구축을 이뤄서 백성들이 고통받지 않은건 칭찬할만 하지.,0,
수혜론을 말할거면 거기서 말이 끝나면 안돼지 결국 즈그들이 수탈할 기반 잡는건데 깨끗한 축사를 보고 돼지가 감사해야함?,0,
감사하는 걸 보면 일뽕은 개돼지가 맞다,0,
돼지도 도축업자에게 고마워하진 않지 ㅋㅋㅋ 걍 개돼지만도 못함,0,
저런 일뽕새끼들 보면 게이 범죄자들 감방에 던져놓고 그 앞에서 니들을 겁탈했으니 걔들 쥬지에 감사해야된다고 말해주고싶다 일본이라서 특별히 근대화를 할수있었던게 아니라 우덜 대한제국도 이미 뒤늦게나마 하고있던 구습 청산이나 근대화 과정에 좆본이 쳐들어왔을뿐인데,1,
명예좆본신민 런했노 ㅋㅋㅋ 앞으로 수혜론으론 짖지말고 근대화론으로만 짖어라 그래야 비빌 구석이라도 나오지 않겠노?,1,
고통받지않아?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ별 신박한논리의 일뽕병신을 다보겠네,1,
일본은 그냥 서양물 쳐먹고 성공한 조선인데 뭘ㅋㅋㅋㅋ,0,
저런새끼들 특 : 당시의 일본 공업/산업 비중이나 경제구조 몰라서 일본 문명국으로 칭송하고 존나 빰 좆본 뽕 빨고있던 악질 친일파랑 다를거 없음,1,
병신새낔ㅋㅋㅋㅋ6.25로 해준 거 없게 됐는데 그걸로 살기좋게 해줬댘ㅋㅋㅋ,1,
븅신인가 6/25는 북한수괴 김일성이랑 소련을 탓해야지 일제에게 ㅈㄹ함?ㅋㅋ,1,
응 머한민국의 근대화 발전 기여 읎어~,0,
꼭 앰생새끼들이 일본환상에 빠져가지고 아 내가 일본에서 태어났음 개 씹인싸 성공한인생을 살았을텐데 하고 명예일본인 노릇하던데 니새끼 인생이 병신인건 한국이 헬조선이라그런게 아니라 니가병신이라 그런거야,1,
좆뽕새끼는 비교할걸 갑자기 일제강점기랑 비교를하네 미친새끼신가 ㅋㅋㅋㅋㅋㅋㅋㅋ,1,
일제시대로 비유하면 일본이 탈레반이지 왜 미군이야. 일제강점기때 일본보다 더 큰 적이 있었음? 에이리언이라도 침공했나,0,
속보 고종 전 황제 궤도폭격으로 사망,0,
역걸레 일뽕새끼는 역시 산채로 불태워야 제맛.,1,
저 똑같은놈들 팔굽혀펴기하는 짤 있는데 그거보면 실실웃고 제대로 훈련할생각도 없음 ㅋㅋ,0,
우리나라 초등학교 체육시간에도 저거보다는 잘 할 듯,0,
이건 초딩보다 수준이 낮은데,0,
자세히 보면 쟤만 그런게 아니고 나머지 전부 뭔가 좀 이상하네,0,
존나 이해못해서 뭔가했는데 저게 군인이라고?ㅋㅋㅋㅋㅋㅋㅋ,0,
애초에 제대로 할 마음이 없는듯,0,
일부러 그러네 못 하는게 아니라 안하는 거,0,
지금쯤 저기 훈련병들 전부 처형됐으려나,0,
제식이 진짜 아무 쓸데없는 구시대적 똥군기같은데 안맞추면 존나 오합지졸같음 ㅋㅋㅋ,0,
그때나 지금이나 결국 사람은 똑같기 때문에 눈에 보여지는거에 영향을 받을수밖에 없지,0,
제식이 아무 쓸데없는 똥군기라고 하기에는 좀.. 군인은 전쟁상황에서 명령대로 즉시 몸이 반응해야 하는데 그걸 익히는데 제식훈련만큼 좋은게 없음. 물론 훈련하는 입장에서야 ㅈ같겠지만,0,
유격때 존나 힘들어서 저거 비슷하게 뛴적은 있음,0,
나도 시발 어지간히 박치인데 저것도 못맞추나,1,
이거 09~11년도 사이 영상일텐데 움짤로 나왔노 ㅋㅋ ACU 오랜만에본다,0,
팔벌려뛰기 태생적으로 못하는 사람 있긴 있다던데..,0,
파티록앤섬 춤 안되는 거랑 비슷함,0,
뭐만하면 갑질 뭐만하면 꼰대~ 이런말 씨부리는것도 요즘 트랜드던데 이제 한국도 저렇게될일 머지않았음 제발 나 군대갈땐 저런군대 되었으면 ㅋ,0,
네다꼰,0,
"ㄹㅇ 진짜 문제있어서 하는 충고도 ""네다꼰""으로 일갈해버림 ㅋㅋㅋ",0,
-딱-,0,
진지하게 팔벌려뛰기 못하는게 머가 문제임? 팔벌려뛰기로 전쟁해? 정작 한국이랑 미국이랑 전쟁하면 팔벌려 뛰기 잘하는 한국은 먼지 한줌 될텐데...ㅋㅋㅋ,0,
팔굽혀펴기는 왜하노? 푸쉬업으로 전쟁함? 경찰 소방관도 체력시험 다 없애자 남녀 평등하게 뽑자 ㅋㅋㅋ 어차피 총이 죽여줄건데 체력 뭐하러키우고 남녀를 뭐하러 구분짓노 손가락만 까딱하면 다죽이는거,0,
팔벌려 뛰기 팔굽혀펴기가 어떻게 체력이지? 너 저 팔벌려뛰기 못하는 미군한테 펀치 한대 맞으면 나가떨어질거잖아 ㅋㅋ,0,
미군한테 한대맞고 나가떨어지는건 정신병 공익인 너 아니냐 ㅋㅋㅋㅋ,0,
팔벌려뛰기가 체력이라고 주장하더니  자기가 생각해도 저 미군은 체력이 좋을 것 같으니까 기가막히게 화제를 돌리는거 보소ㅋㅋ,0,
니 논리면 스쿼트 러닝 벤치프레스 다 왜 함? ㅋㅋㅋㅋ 체력검정을 걍 펀치 머신으로 매기자는 수준인데 거의 급식 수준 논리네 ㅋㅋㅋ,0,
어휴,0,
팔벌려뛰기 10분 20분 해봐 ㅋㅋ 힘들지 안힘드냐? 팔다리 근육은 멀쩡할 것 같고?,0,
병신.. 고작 팔벌려뛰기도 제대로 못하는데 다른 명령은 제대로 쳐 듣겠다. 하나를 보면 열을 아는거임,1,
갑자기 미군한테 펀치드립친건 자기면서 화제전환드립치는거보면 정공이 확실함 ㅋㅋ,0,
요즘은 20대 초반도 틀딱되버림ㅋㅋㅋㅋ,0,
강제징용 해놓고 열정이나 노력같은걸 바람? ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,
그렇게 싫으면 군대해체하고 북한 김정은밑에서 살아야지 ㅋㅋ 꼬우면 이민가던가 능력도 없어서 이민도 못가는새끼들이 이런식으로 징징거리더라 ㅋㅋ,0,
일제강점기에도 미개한 조센징들은 꼬우면 미국으로 이민가라고 할사람이네? 누가 군대 해체하자고 했나? 강제징용만 없애라고 했지,1,
"이거보면 예전에  설민석이 한국인의 유전자엔 위기때 강해지는 유전자가 있다고 한게 그냥 국뽕으로 한말인줄 알았는데 맞는말같다. 우린 미군이 뭐야, 무기도 없어서 돌팔매짓했는데. 탈레반이랑 비교하면 귀여운 IMF때만 봐도 그렇고",0,
존나 오글거리네 찐따새끼야,1,
모든 동물은 위기때 강해집니다만,0,
-틀-,0,
-틀- -국- -꼰-,0,
레전드노 ㅋㅋ,0,
무기도 없어서 돌팔매짓한게 자랑 ㅋㅋㅋㅋㅋㅋ,0,
위기에 강했으면 식민지배가 없었겠지,0,
아직도 그딴 사기꾼 선동가 이야기를 믿고사냐ㅉㅉ 그인간 말이 맞다고 치면 게으르게 살아서 주변국보다 약하다가 꼭 일터져야 움직이는 민족이라는 소리밖에 더되냐?,0,
설민석에서 거른다,0,
ㅅㅁㅅ에서 믿고거른다 ㅋㅋㅋㅋ,0,
나중에 보고 이불 찰 댓글은 쓰지 말자 다른 애들도 보고 기분 나빠져 너만 보는 채널 아니잖아,0,
미국인도 위기때 강해진다,0,
단순 국뽕이 아님. 당장 연평도 포격사건 때 해병대 경쟁률이 훨씬 높아짐. 이걸 보니 임진왜란때 의병이 왜 일어났는지 이해할 것 같더라.,0,
새 군화를 벗고 뛰어 보자 팔짝~,0,
진짜 한명한명 자세히봐도 제대로 하는새끼가 없네,0,
웃음참기대회 16강전,0,
저따구로 하니까 예상보다 6배나 빨리 수도 따이지.....,0,
실제론 군인도 적었음. 장부상 군대라 분명 30만명인데 실제론 5만명도 안됨.  탈레반이 20만인가 그랬고.,0,
저기 아프간이냐? 망한 이유가 있었노,0,
존나 못하네,0,
"이런거 보면 확실히 선진국 도시민들로 구성된 군대랑, 후진국 구시대 농민들로 구성된 군인들의 차이가 보인다.",0,
진짜 진심으로 싸운 아프간 군대는 하자라족 밖에 없음 걔네들 탈레반을 미국에서 몰아낼때 적극 도왔거든 그리고 하자라족이 시아파라서 탈레반에게 늘 박해 받아왔고 탈레반이 아프간 넘겨받은이상 하자라족은 이제 조땜,0,
응 어차피 개슬람~ 시아파는 니미 ㅋㅋㅋㅋㅋㅋㅋㅋ,1,
그렇게 어려운 동작 아닌데 왜들 저런데? 체격들 보니 체력 딸려서 퍼져서 못뛰는 것도 아닌거 같고..,0,
"살면서 저런걸 해본적 없어서 그럼. 학교, 운동장, 체육교사 이 중 하나라도 제대로 있을까.. 사실상 유치원생임",0,
오.. 그러게. 한번도 안해봤다고 하면 저럴 수도 있겠다,0,
훈련소에 저런 새끼들 존나 많았음 꼭 열댓명중에 하나는 저지랄 하더라,0,
ㅡ공ㅡ,0,
아냐 임마 나 현역 나왔어 ㅠㅠ,0,
현역에선 열댓명중 하나지만 킹익에선 열댓명중 한둘뺴고 저럼..,0,
유격체조 6번이 생각나네,0,
저건 가위질 못하고 그런 수준 아니냐? 근육 협응이 안되는 것 같은데 .. 군대 가기 싫다고 장애인들만 때려박아놨나?,0,
아프간군 수준이 정예부대 빼면 다 저랬다 함.. 미영프독 베테랑 교관들도 절레절레 할 정도,0,
쳐맞으면 다 해결됨,0,
팔 앞으로 오는거 개웃기넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,
박치라서 저럼 훈련소 동기중에 왼발 왼손 같이 나가는애 진짜 있었음,0,
저런거 때매 훈련소에서 뻗쳐 시키고 빡세게 굴리는거임 ㅋㅋ 쟤들도 엎드려뻗쳐랑 오리걸음 같은거 한시간만 굴러보면 착착착 움직일껄,0,
유격 가서 PT체조 오래하다보면 조교 눈치보면서 안 볼때 손만 까닥까닥하던거 기억나네,0,
다 호흡이 안 맞는거같다 왜 저러노,0,
수련회온 계집년들이 죄다 저러더라 운동이란걸 해본적이 없고 화장해서 몸에 땀나는거 극도로 싫어함,1,
저거뿐만 아니라 글도 읽지 못하고 지도도 볼줄 몰랐던 사람이 대부분이라는데 어찌보면 설명 해줘도 못알아먹는게 이상하지만은 않은듯....,0,
독도법은 글읽기나 저런체조와 같이 나열될만큼 기초지식은 아닌데,0,
학교나 부모가 안가르쳐주면 시계도 못 읽는게 인간임,0,
한놈만 이상한줄 알았는데 다른놈들도 다 개판이네 ㅋㅋ,0,
꿀잼 ㅋㅋ,0,
이게 진짜 당나라군대네,0,
총 한발 안 쏘고 무기력하게 항복한 이유가 여기 있었노. 하긴 대통령부터가 개병신이었으니.....,1,
아니 씨 ㅋㅋㅋㅋㅋㅋㅋㅋ PT체조가 왜저래 ㅋㅋㅋ,0,
걸을줄은 아냐? 어떤 다리가 멈추고 움직이고 뻗는지 구분은 하는거냐 ㅋㅋㅋㅋ,0,
여러나라를 붙였지만 때리는건 한나라노,0,
광기,0,
대동아 공영권ㄷㄷ,0,
하나의 아시아 ㄷㄷ,0,
대동아독일권,0,
으질으질하네 ㄷㄷ,0,
독소일짱,0,
시발 존나 꼴린다,1,
당신을 신이라 불러도 될까요 미쳤다,0,
아 내 침샘이 멈추질 않아 으아아ㅏㅇ,0,
찍어먹어라 헬스크림,0,
눅눅해져...,0,
굴단하니까 흥분되는데?,0,
와 미친 개예뻐,0,
스마조 잠입해서 보고옴?ㅋㅋㅋㅋㅋ,0,
최대한 상상력 풀가동했다 ㅋㅋㅋㅋㅋㅋ,0,
모야호!!모야호!!모야호!!모야호!!모모야호!~!~!,0,
찍어먹어라 헬-스크림,0,
타락이 암컷타락용이었네,0,
모모는 왜 꼴릴까,0,
ㄹㅇ 마법인가바,0,
이것이 굴단의 힘?,0,
왜 스킨 미리 공개함,0,
ㅅㅂ 쥬지터진다...,1,
스마조 직원이지?,0,
다른곳보다 배꼽이 존-나 꼴린다 굴단이든 원본이든,0,
ㄹㅇ 빨리 스킨나오면좋겠다.... 모모는최고야,0,
아니뭐야 ㅋㅋㅋㅋ,0,
그는 신인가? 그는 신인가? 그는 신인가?,0,
도랐맨,0,
대체 무슨 계약을 했는가...,0,
야쓰복 그 자체,0,
입사해줘,0,
조용히... 할까요?,0,
이건 능력자다 능력자 ㄹㅇ,0,
쎆쓰쎆쓰쎆쓰,1,
범차씨 여기서 이러시면...,0,
유출멈춰!,0,
미쳤다 진짜개미쳤다!!!,0,
모모 개꼴려,0,
메모 스마조 직원,0,
체고다,0,
미쳤다미쳤어,0,
개꼴려 미칰,0,
세상은 넓고 능력자들은 많다,0,
다음주에 나오는 모모 스킨 다 봤네 ㅋㅋㅋ,0,
어떻게 나오든 모모스킨 나온다는게 너무 행복하다 ㅠㅠㅠㅠ,0,
흑마법소녀 ㅗㅜㅑ,0,
와.. 찍어먹어라 헬스크림..,0,
눅눅해져..,0,
이 요망한...,0,
최고다 모모쨩!!!,0,
캬 이거지,0,
타락 모모도 최고지만 그림도 최고야,0,
진짜 최고야 타락모모..대사 제발 요망해졌으면 좋겠다,0,
빨리 담주 되면 좋겠다 넘기대됨,0,
예언능력 써서 그림그리네 ㅋㅋㅋ,0,
근데 굴단 념글이랑 실제 스킨 나오는거 비교해보면 ㄹㅇ 비슷하게생겼던데 진자 비결이머임??,0,
원본실루엣 최대한 밝게해서 실루엣 보고 그냥 상상력+ 망상 두뇌 풀가동하는겨 ㅋㅋㅋㅋ,0,
옹,0,
이건 굴단이 아니라 창조인데수,0,
마법!!!!!!!!소녀!!!모!!!!!!모!!!!!!!!!,0,
아 그저 색스 깔끔 그림체의 신,1,
오메 씹 미쳤어,0,
이야 이거지… 이런 스킨이 왜 안나오나 했다,0,
진짜 모모 너무좋아서 넘 기대된다 ㅠㅜ,0,
와 개 ㅁㅊ 실력,0,
?? 장막을 들추고 미래를 엿보앗나?,0,
거기엔 모모끈팬티 뿐이었다...,0,
아 ㅋㅋ 대체 언제 장막을 들추고 온거냐구 너무 이쁘자너 진짜,0,
진짜를 가져오면 어떡해,0,
능지 0인 걸 표현한 거임?ㅋㅋㅋ,0,
오리지늄이 부족한 나,0,
이런 씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,
볼때마다 명작 ㄹㅇ,0,
이거 원작이 뭐였징,0,
명갤에 어떤 게이가 올린 망상글 아니냐,0,
이성 다썻나,0,
두린은 독타꺼 쳐먹지,0,
그러면 광석병 걸림,0,
ㅂㄱㄸㅂㄱ,0,
왜저래 시발 ㅋㅋㅋㅋㅋ,1,
개씨발ㅋㅋㅋㅋㅋ,1,
비추 실수 ㅈㅅ,0,
능지 0 ㅋㅋㅋㅋㅋㅋㅋ,0,
독타야,0,
물이잇는곳에서 이정도에수둔을..,0,
저새끼들은 나무건물이라 수해나면 건물 다 씹창나는거아님?,0,
저새끼들비가 우리나라에 좀 왔어야했는데,0,
지금 어디에 산사태때문에 사람들 행방불명 상태라던데,0,
오호츠크해 어쩐지 시원하더라,0,
날씨의 아이가 다큐멘터리였누;,0,
"이때다! 하고 방사능 버릴듯, 방사능도 먹어서 이겨내길 방사능 원숭이쿤들",0,
어쩐지 요즘 쟤네들 덕분에 시원하더라,0,
방사능도 넘실넘실,0,
직빵으로 쳐맞았노 wwww,0,
어떡하냐 ㄷㄷ,0,
장마전선이지? 어릴때 본 책에 그렇게 나오던데.,0,
저래서 진짜 다행임... 작년에 한국에 걸쳐있던 수준의 장마전선이 이번엔 일본라인에 계속 걸쳐있던거라 올해 좀만 잘못됬으면 한국에 장마전선 걸칠뻔했음,0,
작년에 한국에 걸쳤다는 장마전선은 사실 일본과 중국에 매운맛으로 이미 걸쳐있었음ㅋㅋㅋㅋ,0,
이제 다시 장마전선 한국으로 올라올거란 의견이 지배적이더라 ㅋㅋ시원하게 쏟아부어줬으면 좋겠음 바람도 불고 좋다,0,
직원 본가 워터파크됨 ㅋㅋ,0,
참 일본은 오직 문제가 그놈의 자연재해,0,
솔직히 쫌 걱정된다 기후변화로 인해서 지구가 점점 더워지면 저 장마전선이 한반도까지 야금야금 치고올라올거아냐? 뭐 한 10년 20년 뒤에는 전라도 경상도 지역에서 저꼬라지 나고있을지도 모를일,0,
장마전선은 몇십년 전에도 원래 한반도에 올라오지 않았나? 안 올라오는 게 오히려 근래의 이상기후 아닌감.,0,
그 우리가 아는 장마전선 말고 일본과 중국의 그 매운맛 기단이 기후변화로 북상해서 한반도에 걸쳐버리는 상황이 오는걸 우려하는거지 한국에 걸치는 장마전선은 중국 일본에 비하면 순한맛임,0,
하긴 그건 그렇지.,0,
작년여름처럼 장기적인장마로 물바다가 안된게 다행이라면 다행인가?,0,
씨발 여기도 좀 오라고 존나더운데,1,
올림픽 끝나기 무섭게 저렇게 내리네,0,
재앙의 나라 www,0,
수해가 연례행사인가 싶을 정도.,0,
재해급 다음 무슨급나옴?,0,
뭐긴 뭐야 바로 묵시록이지,0,
청소급,0,
저 정도면 재해레벨 몇이냐? 귀? 용?,0,
재앙레벨이라고 수정좀,0,
류우다! 사이타마 불러와라,0,
저거 중국이랑 일본에서 제작년에 비 안오는 가뭄이라고 뭐 했던거 있는데 그 영향도 좀 있나?,0,
날씨의 아이 예언영화 ㄷㄷ,0,
1000mm면 별거 아닌거 아냐?,0,
"""1m""",0,
방파제 열일중,0,
팩트) 영화 기생충을 본 개본징들에 의하면 닛뽄에는 홍수 피해라는게 없다고 한다,0,
날씨의 아이 실사버전 ㄷㄷ,0,
이제 사람 한명 하늘로 승천시키면 저 비 멈추는거?,0,
